"iso_a3","country","year","region","income_group","gdp_percap","population","birth_rate","neonat_mortal"
"AZE","Azerbaijan",1996,"Europe & Central Asia","Upper middle income",2471.58466509746,7763000,16.6,31.7
"AZE","Azerbaijan",1997,"Europe & Central Asia","Upper middle income",2634.15861650355,7838250,16.8,30.9
"AZE","Azerbaijan",1998,"Europe & Central Asia","Upper middle income",2901.35165642913,7913000,15.7,30
"AZE","Azerbaijan",1999,"Europe & Central Asia","Upper middle income",3136.09387178745,7982750,14.7,28.9
"AZE","Azerbaijan",2000,"Europe & Central Asia","Upper middle income",3534.32912410323,8048600,14.5,27.6
"AZE","Azerbaijan",2001,"Europe & Central Asia","Upper middle income",3942.08485345263,8111200,13.6,26.3
"AZE","Azerbaijan",2002,"Europe & Central Asia","Upper middle income",4393.96717953817,8171950,13.5,25
"AZE","Azerbaijan",2003,"Europe & Central Asia","Upper middle income",4945.90791608053,8234100,13.8,23.8
"AZE","Azerbaijan",2004,"Europe & Central Asia","Upper middle income",5551.44881440633,8306500,15.8,22.6
"AZE","Azerbaijan",2005,"Europe & Central Asia","Upper middle income",7169.15040780596,8391850,16.9,21.6
"AZE","Azerbaijan",2006,"Europe & Central Asia","Upper middle income",9830.16255861244,8484550,17.6,20.6
"AZE","Azerbaijan",2007,"Europe & Central Asia","Upper middle income",12477.3846098912,8581300,17.7,19.8
"AZE","Azerbaijan",2008,"Europe & Central Asia","Upper middle income",13799.7860726199,8763400,17.4,19
"AZE","Azerbaijan",2009,"Europe & Central Asia","Upper middle income",14900.5085714802,8947243,17,18.2
"AZE","Azerbaijan",2010,"Europe & Central Asia","Upper middle income",15627.6055585071,9054332,18.3,17.5
"AZE","Azerbaijan",2011,"Europe & Central Asia","Upper middle income",15754.1523626148,9173082,19.2,16.9
"AZE","Azerbaijan",2012,"Europe & Central Asia","Upper middle income",16173.4472399451,9295784,18.8,16.4
"AZE","Azerbaijan",2013,"Europe & Central Asia","Upper middle income",17142.7599202813,9416801,18.3,15.9
"AZE","Azerbaijan",2014,"Europe & Central Asia","Upper middle income",17515.6237584099,9537823,,
"BDI","Burundi",1990,"Sub-Saharan Africa","Low income",678.998781402183,5605873,49.889,45.5
"BDI","Burundi",1991,"Sub-Saharan Africa","Low income",718.222171316756,5749774,49.07,45.7
"BDI","Burundi",1992,"Sub-Saharan Africa","Low income",725.249178693253,5882679,48.157,45.8
"BDI","Burundi",1993,"Sub-Saharan Africa","Low income",682.138308575869,6003704,47.202,45.8
"BDI","Burundi",1994,"Sub-Saharan Africa","Low income",658.053824636807,6112449,46.251,45.6
"BDI","Burundi",1995,"Sub-Saharan Africa","Low income",608.864577617928,6209923,45.348,45.4
"BDI","Burundi",1996,"Sub-Saharan Africa","Low income",562.718966726777,6294482,44.529,44.9
"BDI","Burundi",1997,"Sub-Saharan Africa","Low income",556.609670768061,6369573,43.813,44.4
"BDI","Burundi",1998,"Sub-Saharan Africa","Low income",582.237238480358,6447672,43.219,43.8
"BDI","Burundi",1999,"Sub-Saharan Africa","Low income",576.450786419916,6545273,42.77,43.1
"BDI","Burundi",2000,"Sub-Saharan Africa","Low income",573.217625789447,6674286,42.497,42.3
"BDI","Burundi",2001,"Sub-Saharan Africa","Low income",583.89081339908,6839376,42.422,41.4
"BDI","Burundi",2002,"Sub-Saharan Africa","Low income",601.763699024114,7037727,42.528,40.5
"BDI","Burundi",2003,"Sub-Saharan Africa","Low income",587.340212652761,7264340,42.781,39.5
"BDI","Burundi",2004,"Sub-Saharan Africa","Low income",611.903260059004,7510771,43.146,38.4
"BDI","Burundi",2005,"Sub-Saharan Africa","Low income",615.984017211641,7770392,43.581,37.3
"BDI","Burundi",2006,"Sub-Saharan Africa","Low income",646.451951311937,8042579,44.038,36.1
"BDI","Burundi",2007,"Sub-Saharan Africa","Low income",671.558852451617,8328312,44.47,35.1
"BDI","Burundi",2008,"Sub-Saharan Africa","Low income",694.613454737775,8624280,44.83,34
"BDI","Burundi",2009,"Sub-Saharan Africa","Low income",699.631402572633,8926687,45.081,33.1
"BDI","Burundi",2010,"Sub-Saharan Africa","Low income",710.622369382922,9232753,45.193,32.2
"BDI","Burundi",2011,"Sub-Saharan Africa","Low income",731.329864172999,9540362,45.154,31.3
"BDI","Burundi",2012,"Sub-Saharan Africa","Low income",750.07128901409,9849569,44.982,30.5
"BDI","Burundi",2013,"Sub-Saharan Africa","Low income",771.699685401492,10162532,44.696,29.8
"BDI","Burundi",2014,"Sub-Saharan Africa","Low income",794.419758598401,10482752,,
"BEL","Belgium",1990,"Europe & Central Asia","High income",19045.9873078975,9967379,12.4,4.5
"BEL","Belgium",1991,"Europe & Central Asia","High income",19966.3860773095,10004486,12.6,4.4
"BEL","Belgium",1992,"Europe & Central Asia","High income",20650.1624881637,10045158,12.4,4.3
"BEL","Belgium",1993,"Europe & Central Asia","High income",20856.4671189072,10084475,12,4.1
"BEL","Belgium",1994,"Europe & Central Asia","High income",21920.0043164652,10115603,11.5,3.9
"BEL","Belgium",1995,"Europe & Central Asia","High income",22862.9099309956,10136811,11.4,3.7
"BEL","Belgium",1996,"Europe & Central Asia","High income",23249.2069806323,10156637,11.5,3.5
"BEL","Belgium",1997,"Europe & Central Asia","High income",24253.7661704763,10181245,11.4,3.4
"BEL","Belgium",1998,"Europe & Central Asia","High income",24769.8636965645,10203008,11.2,3.2
"BEL","Belgium",1999,"Europe & Central Asia","High income",25869.4351478275,10226419,11.2,3.1
"BEL","Belgium",2000,"Europe & Central Asia","High income",28218.2691752524,10251250,11.4,3
"BEL","Belgium",2001,"Europe & Central Asia","High income",29136.4868310971,10286570,11.2,2.9
"BEL","Belgium",2002,"Europe & Central Asia","High income",30711.3724231223,10332785,10.9,2.8
"BEL","Belgium",2003,"Europe & Central Asia","High income",31007.4433500576,10376133,11,2.7
"BEL","Belgium",2004,"Europe & Central Asia","High income",31946.2630602731,10421137,11.3,2.7
"BEL","Belgium",2005,"Europe & Central Asia","High income",33007.7857473352,10478617,11.4,2.6
"BEL","Belgium",2006,"Europe & Central Asia","High income",35168.9991303442,10547958,11.6,2.6
"BEL","Belgium",2007,"Europe & Central Asia","High income",36621.1118711206,10625700,11.7,2.5
"BEL","Belgium",2008,"Europe & Central Asia","High income",37953.8479659974,10709973,11.9,2.5
"BEL","Belgium",2009,"Europe & Central Asia","High income",37741.0053706983,10796493,11.8,2.4
"BEL","Belgium",2010,"Europe & Central Asia","High income",39211.3365794801,10920272,11.9,2.4
"BEL","Belgium",2011,"Europe & Central Asia","High income",40945.9163746668,11047744,11.6,2.4
"BEL","Belgium",2012,"Europe & Central Asia","High income",41397.1831420231,11128246,11.5,2.3
"BEL","Belgium",2013,"Europe & Central Asia","High income",41572.64213537,11182817,11.2,2.3
"BEL","Belgium",2014,"Europe & Central Asia","High income",42725.3105650476,11225207,,
"BEN","Benin",1990,"Sub-Saharan Africa","Low income",880.193020151304,5001271,46.302,41.4
"BEN","Benin",1991,"Sub-Saharan Africa","Low income",914.772828156009,5182525,46.031,40.8
"BEN","Benin",1992,"Sub-Saharan Africa","Low income",928.245691432226,5378226,45.722,40.1
"BEN","Benin",1993,"Sub-Saharan Africa","Low income",969.003448418612,5582420,45.381,39.5
"BEN","Benin",1994,"Sub-Saharan Africa","Low income",973.962352466772,5786794,45.014,38.9
"BEN","Benin",1995,"Sub-Saharan Africa","Low income",1019.35216635856,5985658,44.631,38.5
"BEN","Benin",1996,"Sub-Saharan Africa","Low income",1049.4184909067,6176318,44.242,38.3
"BEN","Benin",1997,"Sub-Saharan Africa","Low income",1095.77197850533,6361301,43.854,38
"BEN","Benin",1998,"Sub-Saharan Africa","Low income",1118.96304416446,6546493,43.469,37.8
"BEN","Benin",1999,"Sub-Saharan Africa","Low income",1162.32604639464,6740491,43.089,37.5
"BEN","Benin",2000,"Sub-Saharan Africa","Low income",1209.10153711038,6949366,42.707,37
"BEN","Benin",2001,"Sub-Saharan Africa","Low income",1272.62348662687,7174911,42.313,36.4
"BEN","Benin",2002,"Sub-Saharan Africa","Low income",1305.64443455612,7414744,41.896,35.7
"BEN","Benin",2003,"Sub-Saharan Africa","Low income",1338.09711363542,7665681,41.45,34.8
"BEN","Benin",2004,"Sub-Saharan Africa","Low income",1371.77490969285,7922796,40.976,33.9
"BEN","Benin",2005,"Sub-Saharan Africa","Low income",1410.27948389107,8182362,40.476,32.9
"BEN","Benin",2006,"Sub-Saharan Africa","Low income",1461.47544904234,8443671,39.957,31.9
"BEN","Benin",2007,"Sub-Saharan Africa","Low income",1522.22210172309,8707490,39.427,31
"BEN","Benin",2008,"Sub-Saharan Africa","Low income",1581.63291869089,8973293,38.898,30.3
"BEN","Benin",2009,"Sub-Saharan Africa","Low income",1588.7274043363,9240783,38.376,29.6
"BEN","Benin",2010,"Sub-Saharan Africa","Low income",1603.44833824991,9509798,37.865,28.9
"BEN","Benin",2011,"Sub-Saharan Africa","Low income",1643.31011828375,9779795,37.369,28.2
"BEN","Benin",2012,"Sub-Saharan Africa","Low income",1715.55230782997,10050702,36.885,27.5
"BEN","Benin",2013,"Sub-Saharan Africa","Low income",1790.71710269532,10323474,36.413,26.9
"BEN","Benin",2014,"Sub-Saharan Africa","Low income",1864.53647543123,10599510,,
"BFA","Burkina Faso",1990,"Sub-Saharan Africa","Low income",530.784822574745,8811033,47.417,40.4
"BFA","Burkina Faso",1991,"Sub-Saharan Africa","Low income",582.396552718304,9050090,47.296,40.4
"BFA","Burkina Faso",1992,"Sub-Saharan Africa","Low income",581.194331961613,9297116,47.197,40.4
"BFA","Burkina Faso",1993,"Sub-Saharan Africa","Low income",599.161370575733,9552473,47.109,40.4
"BFA","Burkina Faso",1994,"Sub-Saharan Africa","Low income",603.279081617617,9816586,47.026,40.3
"BFA","Burkina Faso",1995,"Sub-Saharan Africa","Low income",633.432173417632,10089876,46.938,40.1
"BFA","Burkina Faso",1996,"Sub-Saharan Africa","Low income",696.526056464389,10372562,46.841,39.9
"BFA","Burkina Faso",1997,"Sub-Saharan Africa","Low income",732.547185828317,10664982,46.729,39.6
"BFA","Burkina Faso",1998,"Sub-Saharan Africa","Low income",772.669136681055,10967836,46.595,39.3
"BFA","Burkina Faso",1999,"Sub-Saharan Africa","Low income",819.120117812624,11281942,46.435,39
"BFA","Burkina Faso",2000,"Sub-Saharan Africa","Low income",829.052380831359,11607944,46.245,38.7
"BFA","Burkina Faso",2001,"Sub-Saharan Africa","Low income",878.435139370309,11946080,46.024,38.4
"BFA","Burkina Faso",2002,"Sub-Saharan Africa","Low income",904.229010095389,12296399,45.775,37.9
"BFA","Burkina Faso",2003,"Sub-Saharan Africa","Low income",965.733927630171,12659086,45.499,37.3
"BFA","Burkina Faso",2004,"Sub-Saharan Africa","Low income",1006.88761325428,13034258,45.192,36.5
"BFA","Burkina Faso",2005,"Sub-Saharan Africa","Low income",1096.6888644056,13421929,44.85,35.6
"BFA","Burkina Faso",2006,"Sub-Saharan Africa","Low income",1166.28068266512,13822257,44.465,34.5
"BFA","Burkina Faso",2007,"Sub-Saharan Africa","Low income",1228.34192334941,14235075,44.035,33.3
"BFA","Burkina Faso",2008,"Sub-Saharan Africa","Low income",1304.87736893165,14659646,43.565,32
"BFA","Burkina Faso",2009,"Sub-Saharan Africa","Low income",1314.69123285757,15094967,43.058,30.7
"BFA","Burkina Faso",2010,"Sub-Saharan Africa","Low income",1401.79319432292,15540284,42.524,29.6
"BFA","Burkina Faso",2011,"Sub-Saharan Africa","Low income",1480.68877483086,15995313,41.971,28.5
"BFA","Burkina Faso",2012,"Sub-Saharan Africa","Low income",1559.21843186019,16460141,41.411,27.7
"BFA","Burkina Faso",2013,"Sub-Saharan Africa","Low income",1640.67515819333,16934839,40.854,26.9
"BFA","Burkina Faso",2014,"Sub-Saharan Africa","Low income",1683.82428097388,17419615,,
"BGD","Bangladesh",1990,"South Asia","Low income",823.152414881853,107385847,35.119,54.8
"BGD","Bangladesh",1991,"South Asia","Low income",859.790062679018,109934590,34.218,53.5
"BGD","Bangladesh",1992,"South Asia","Low income",906.662683398629,112430968,33.332,52.2
"BGD","Bangladesh",1993,"South Asia","Low income",951.102456272994,114897543,32.461,50.8
"BGD","Bangladesh",1994,"South Asia","Low income",987.875996259796,117369492,31.613,49.4
"BGD","Bangladesh",1995,"South Asia","Low income",1038.01644659981,119869585,30.79,48
"BGD","Bangladesh",1996,"South Asia","Low income",1081.92453263368,122400896,29.996,46.6
"BGD","Bangladesh",1997,"South Asia","Low income",1126.43509778182,124945315,29.226,45.2
"BGD","Bangladesh",1998,"South Asia","Low income",1173.81006744112,127478524,28.478,43.8
"BGD","Bangladesh",1999,"South Asia","Low income",1223.5479365771,129966823,27.748,42.4
"BGD","Bangladesh",2000,"South Asia","Low income",1293.57857725067,132383265,27.028,41
"BGD","Bangladesh",2001,"South Asia","Low income",1366.02328209714,134729503,26.307,39.6
"BGD","Bangladesh",2002,"South Asia","Low income",1416.22600765876,137006279,25.581,38.3
"BGD","Bangladesh",2003,"South Asia","Low income",1489.23477252274,139185986,24.855,36.9
"BGD","Bangladesh",2004,"South Asia","Low income",1586.99587635,141235035,24.135,35.6
"BGD","Bangladesh",2005,"South Asia","Low income",1721.95553347313,143135180,23.442,34.2
"BGD","Bangladesh",2006,"South Asia","Low income",1870.61959469474,144868702,22.8,32.9
"BGD","Bangladesh",2007,"South Asia","Low income",2033.65994651236,146457067,22.225,31.5
"BGD","Bangladesh",2008,"South Asia","Low income",2175.77581882315,147969967,21.725,30.2
"BGD","Bangladesh",2009,"South Asia","Low income",2279.28770611553,149503100,21.298,28.9
"BGD","Bangladesh",2010,"South Asia","Low income",2409.52660797631,151125475,20.934,27.6
"BGD","Bangladesh",2011,"South Asia","Low income",2588.50045113465,152862431,20.614,26.4
"BGD","Bangladesh",2012,"South Asia","Low income",2773.55071808547,154695368,20.311,25.2
"BGD","Bangladesh",2013,"South Asia","Low income",2947.95388590085,156594962,20.005,24.2
"BGD","Bangladesh",2014,"South Asia","Low income",3135.50221199609,158512570,,
"BGR","Bulgaria",1990,"Europe & Central Asia","Upper middle income",5408.99170447114,8718289,12.1,12
"BGR","Bulgaria",1991,"Europe & Central Asia","Upper middle income",5167.96045081315,8632367,11.1,12.3
"BGR","Bulgaria",1992,"Europe & Central Asia","Upper middle income",4954.2782339794,8540164,10.4,12.4
"BGR","Bulgaria",1993,"Europe & Central Asia","Upper middle income",5037.09086313293,8472313,10,12.5
"BGR","Bulgaria",1994,"Europe & Central Asia","Upper middle income",5255.62700881491,8443591,9.4,12.5
"BGR","Bulgaria",1995,"Europe & Central Asia","Upper middle income",5543.3352386587,8406067,8.6,12.6
"BGR","Bulgaria",1996,"Europe & Central Asia","Upper middle income",5282.90705942219,8362826,8.6,12.6
"BGR","Bulgaria",1997,"Europe & Central Asia","Upper middle income",5408.92824931437,8312068,7.7,12.5
"BGR","Bulgaria",1998,"Europe & Central Asia","Upper middle income",6123.13781476922,8256786,7.9,12.3
"BGR","Bulgaria",1999,"Europe & Central Asia","Upper middle income",5849.44845083939,8210624,8.8,11.9
"BGR","Bulgaria",2000,"Europe & Central Asia","Upper middle income",6445.30705291818,8170172,9,11.5
"BGR","Bulgaria",2001,"Europe & Central Asia","Upper middle income",6975.85686538062,8020282,8.5,10.9
"BGR","Bulgaria",2002,"Europe & Central Asia","Upper middle income",7752.29730419792,7868468,8.5,10.4
"BGR","Bulgaria",2003,"Europe & Central Asia","Upper middle income",8396.4700951379,7823557,8.6,9.8
"BGR","Bulgaria",2004,"Europe & Central Asia","Upper middle income",9096.6635566204,7781161,9,9.2
"BGR","Bulgaria",2005,"Europe & Central Asia","Upper middle income",9947.10586168254,7739900,9.2,8.6
"BGR","Bulgaria",2006,"Europe & Central Asia","Upper middle income",11229.4343933351,7699020,9.6,8.2
"BGR","Bulgaria",2007,"Europe & Central Asia","Upper middle income",12984.9038587141,7545338,10,7.8
"BGR","Bulgaria",2008,"Europe & Central Asia","Upper middle income",14565.9092566452,7492561,10.4,7.5
"BGR","Bulgaria",2009,"Europe & Central Asia","Upper middle income",14409.6440978321,7444443,10.9,7.3
"BGR","Bulgaria",2010,"Europe & Central Asia","Upper middle income",14690.4921407297,7395599,10.2,7.1
"BGR","Bulgaria",2011,"Europe & Central Asia","Upper middle income",15278.4219487047,7348328,9.6,6.9
"BGR","Bulgaria",2012,"Europe & Central Asia","Upper middle income",15671.826255062,7305888,9.5,6.6
"BGR","Bulgaria",2013,"Europe & Central Asia","Upper middle income",15731.7019975447,7265115,9.2,6.4
"BGR","Bulgaria",2014,"Europe & Central Asia","Upper middle income",16323.8400000049,7226291,,
"BHR","Bahrain",1990,"Middle East & North Africa","High income",22879.1150474346,495944,29.27,8.1
"BHR","Bahrain",1991,"Middle East & North Africa","High income",25588.6365602245,509645,28.303,8
"BHR","Bahrain",1992,"Middle East & North Africa","High income",27222.7628749085,522751,27.298,7.8
"BHR","Bahrain",1993,"Middle East & North Africa","High income",30696.3526877072,535711,26.294,7.5
