"iso2c","iso3c","country","year","gdp_percap","population","birth_rate","neonat_mortal_rate","region","income"
"AT","AUT","Austria",2016,51655.5030888825,8736668,10,2.2,"Europe & Central Asia","High income"
"AT","AUT","Austria",1994,22606.8296418745,7936118,11.6,3.7,"Europe & Central Asia","High income"
"AT","AUT","Austria",1995,23660.4086083689,7948278,11.2,3.5,"Europe & Central Asia","High income"
"AT","AUT","Austria",1996,24529.2078275032,7959017,11.2,3.4,"Europe & Central Asia","High income"
"AT","AUT","Austria",1997,25424.0699288625,7968041,10.5,3.2,"Europe & Central Asia","High income"
"AT","AUT","Austria",1998,26674.609548055,7976789,10.2,3.2,"Europe & Central Asia","High income"
"AU","AUS","Australia",1990,17329.5778815556,17065100,15.4,4.6,"East Asia & Pacific","High income"
"AU","AUS","Australia",1992,18189.0773364521,17495000,15.1,4.2,"East Asia & Pacific","High income"
"AU","AUS","Australia",1993,19131.5398287392,17667000,14.7,4,"East Asia & Pacific","High income"
"AU","AUS","Australia",1991,17790.7655222682,17284000,14.9,4.4,"East Asia & Pacific","High income"
"AU","AUS","Australia",1997,22934.7860068545,18517000,13.6,3.6,"East Asia & Pacific","High income"
"AU","AUS","Australia",1998,24196.7212783416,18711000,13.3,3.6,"East Asia & Pacific","High income"
"AU","AUS","Australia",1999,25264.3643562136,18926000,13.1,3.5,"East Asia & Pacific","High income"
"AU","AUS","Australia",2000,26328.6736837152,19153000,13,3.5,"East Asia & Pacific","High income"
"AU","AUS","Australia",2001,27336.6826900614,19413000,12.7,3.5,"East Asia & Pacific","High income"
"AU","AUS","Australia",2002,28718.241079556,19651400,12.8,3.4,"East Asia & Pacific","High income"
"AU","AUS","Australia",2016,47352.1116091306,24190907,12.9,2.3,"East Asia & Pacific","High income"
"AU","AUS","Australia",2017,49653.7158885249,24601860,12.4,2.3,"East Asia & Pacific","High income"
"AU","AUS","Australia",2004,31327.3774922975,20127400,12.3,3.3,"East Asia & Pacific","High income"
"AU","AUS","Australia",2005,32575.0692539649,20394800,12.8,3.2,"East Asia & Pacific","High income"
"AU","AUS","Australia",1994,20064.2866977941,17855000,14.5,3.9,"East Asia & Pacific","High income"
"AU","AUS","Australia",1995,20894.3972067408,18072000,14.2,3.7,"East Asia & Pacific","High income"
"AU","AUS","Australia",1996,21972.0526522953,18311000,13.9,3.7,"East Asia & Pacific","High income"
"AU","AUS","Australia",2010,39324.3689530042,22031750,13.7,2.7,"East Asia & Pacific","High income"
"AU","AUS","Australia",2011,41965.3584189919,22340024,13.6,2.6,"East Asia & Pacific","High income"
"AU","AUS","Australia",2012,42826.789579996,22733465,13.7,2.5,"East Asia & Pacific","High income"
"AU","AUS","Australia",2013,45902.047948361,23128129,13.3,2.4,"East Asia & Pacific","High income"
"AU","AUS","Australia",2014,46880.2206571585,23475686,13.2,2.4,"East Asia & Pacific","High income"
"AU","AUS","Australia",2015,46270.1973987065,23815995,12.9,2.3,"East Asia & Pacific","High income"
"AU","AUS","Australia",2006,34306.6523094004,20697900,12.9,3.1,"East Asia & Pacific","High income"
"AU","AUS","Australia",2003,29693.9059129237,19895400,12.6,3.4,"East Asia & Pacific","High income"
"AU","AUS","Australia",2008,37459.307649507,21249200,14,2.9,"East Asia & Pacific","High income"
"AU","AUS","Australia",2009,40300.3082316095,21691700,13.9,2.8,"East Asia & Pacific","High income"
"AU","AUS","Australia",2007,36560.4056480642,20827600,14.1,3,"East Asia & Pacific","High income"
"AW","ABW","Aruba",2002,30862.2226879787,94992,13.375,,"Latin America & Caribbean","High income"
"AW","ABW","Aruba",2004,34176.4646017045,98737,12.667,,"Latin America & Caribbean","High income"
"AW","ABW","Aruba",2005,35207.5772431385,100031,12.348,,"Latin America & Caribbean","High income"
"AW","ABW","Aruba",1996,28499.0894348895,83200,16.132,,"Latin America & Caribbean","High income"
"AW","ABW","Aruba",1997,30215.949226687,85451,15.598,,"Latin America & Caribbean","High income"
"AW","ABW","Aruba",1998,30512.6839094158,87277,15.09,,"Latin America & Caribbean","High income"
"AW","ABW","Aruba",1999,30728.0544998715,89005,14.615,,"Latin America & Caribbean","High income"
"AW","ABW","Aruba",2000,33120.0541798188,90853,14.173,,"Latin America & Caribbean","High income"
"AW","ABW","Aruba",2001,32117.9123240312,92898,13.762,,"Latin America & Caribbean","High income"
"AW","ABW","Aruba",2003,31387.2829556235,97017,13.01,,"Latin America & Caribbean","High income"
"AW","ABW","Aruba",1990,24101.1094287868,62149,19.571,,"Latin America & Caribbean","High income"
"AW","ABW","Aruba",1991,25870.7559445251,64622,19.021,,"Latin America & Caribbean","High income"
"AW","ABW","Aruba",1992,26533.3438995798,68235,18.446,,"Latin America & Caribbean","High income"
"AW","ABW","Aruba",1993,27430.7524011872,72504,17.859,,"Latin America & Caribbean","High income"
"AW","ABW","Aruba",1994,28656.5202143914,76700,17.27,,"Latin America & Caribbean","High income"
"AW","ABW","Aruba",1995,28648.9900205053,80324,16.691,,"Latin America & Caribbean","High income"
"AW","ABW","Aruba",2009,34693.0867453501,101455,11.361,,"Latin America & Caribbean","High income"
"AW","ABW","Aruba",2010,33732.8474501545,101669,11.214,,"Latin America & Caribbean","High income"
"AW","ABW","Aruba",2011,35492.6184873268,102046,11.123,,"Latin America & Caribbean","High income"
"AW","ABW","Aruba",2012,35498.9820893212,102560,11.09,,"Latin America & Caribbean","High income"
"AW","ABW","Aruba",2013,37419.8928174534,103159,11.111,,"Latin America & Caribbean","High income"
"AW","ABW","Aruba",2014,38223.3722610314,103774,11.179,,"Latin America & Caribbean","High income"
"AW","ABW","Aruba",2006,36362.219316911,100834,12.053,,"Latin America & Caribbean","High income"
"AW","ABW","Aruba",2007,37865.4934865724,101222,11.788,,"Latin America & Caribbean","High income"
"AW","ABW","Aruba",2008,38515.2637967535,101358,11.556,,"Latin America & Caribbean","High income"
"AW","ABW","Aruba",2017,39454.6298308169,105366,11.532,,"Latin America & Caribbean","High income"
"AW","ABW","Aruba",2015,38249.054868576,104341,11.281,,"Latin America & Caribbean","High income"
"AW","ABW","Aruba",2016,38390.2716491653,104872,11.404,,"Latin America & Caribbean","High income"
"AZ","AZE","Azerbaijan",2015,17973.0906672263,9649341,17.2,13.8,"Europe & Central Asia","Upper middle income"
"AZ","AZE","Azerbaijan",2001,4082.68232952958,8111200,13.6,32.3,"Europe & Central Asia","Upper middle income"
"AZ","AZE","Azerbaijan",1993,3485.51157527102,7495000,23.7,35.7,"Europe & Central Asia","Upper middle income"
"AZ","AZE","Azerbaijan",2016,17417.0866946634,9757812,16.3,12.8,"Europe & Central Asia","Upper middle income"
"AZ","AZE","Azerbaijan",2017,17525.2796310656,9854033,14.6,11.9,"Europe & Central Asia","Upper middle income"
"AZ","AZE","Azerbaijan",1992,4495.39784874786,7382000,25.2,35,"Europe & Central Asia","Upper middle income"
"AZ","AZE","Azerbaijan",1997,2732.70029297773,7838250,16.8,36.3,"Europe & Central Asia","Upper middle income"
"AZ","AZE","Azerbaijan",1994,2820.2511760786,7597000,21.4,36.3,"Europe & Central Asia","Upper middle income"
"AZ","AZE","Azerbaijan",1995,2510.53851015471,7685000,18.9,36.6,"Europe & Central Asia","Upper middle income"
"AZ","AZE","Azerbaijan",1996,2563.72099334445,7763000,16.6,36.6,"Europe & Central Asia","Upper middle income"
"AZ","AZE","Azerbaijan",2014,17808.9018991513,9535079,17.9,15,"Europe & Central Asia","Upper middle income"
"AZ","AZE","Azerbaijan",1998,3011.08769910818,7913000,15.7,35.6,"Europe & Central Asia","Upper middle income"
"AZ","AZE","Azerbaijan",1999,3251.93494893839,7982750,14.7,34.8,"Europe & Central Asia","Upper middle income"
"AZ","AZE","Azerbaijan",2000,3663.44525692196,8048600,14.5,33.6,"Europe & Central Asia","Upper middle income"
"AZ","AZE","Azerbaijan",2005,7290.22995295019,8391850,16.9,26.6,"Europe & Central Asia","Upper middle income"
"AZ","AZE","Azerbaijan",2006,9989.20647283288,8484550,17.6,25.3,"Europe & Central Asia","Upper middle income"
"AZ","AZE","Azerbaijan",2007,12724.3483374698,8581300,17.7,24.1,"Europe & Central Asia","Upper middle income"
"AZ","AZE","Azerbaijan",2008,14047.6601948804,8763400,17.4,22.8,"Europe & Central Asia","Upper middle income"
"AZ","AZE","Azerbaijan",2009,15162.8877986052,8947243,17,21.6,"Europe & Central Asia","Upper middle income"
"AZ","AZE","Azerbaijan",2010,15884.0447883734,9054332,18.3,20.4,"Europe & Central Asia","Upper middle income"
"AZ","AZE","Azerbaijan",2011,15754.1523626148,9173082,19.2,19,"Europe & Central Asia","Upper middle income"
"AZ","AZE","Azerbaijan",2012,16193.3956654319,9295784,18.8,17.6,"Europe & Central Asia","Upper middle income"
"AZ","AZE","Azerbaijan",2013,17216.1785349866,9416801,18.3,16.2,"Europe & Central Asia","Upper middle income"
"AZ","AZE","Azerbaijan",1990,5703.86998127308,7159000,25.9,33.4,"Europe & Central Asia","Upper middle income"
"AZ","AZE","Azerbaijan",2002,4504.97648533603,8171950,13.5,30.8,"Europe & Central Asia","Upper middle income"
"AZ","AZE","Azerbaijan",2003,5018.89005626504,8234100,13.8,29.4,"Europe & Central Asia","Upper middle income"
"AZ","AZE","Azerbaijan",2004,5581.87125768037,8306500,15.8,28,"Europe & Central Asia","Upper middle income"
"AZ","AZE","Azerbaijan",1991,5765.2877348042,7271000,26.6,34.2,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",2002,5136.52031267024,3759387,9.966,6.2,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",1995,1208.23155352612,3829050,13.185,9,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",1996,2364.76078686455,3764425,12.889,8.5,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",1997,3257.32833700276,3736070,12.523,8.1,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",1994,952.903907080776,3936524,13.445,9.5,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",1999,4225.42414949474,3743354,11.546,7.2,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",2000,4547.9726702944,3751176,10.983,6.8,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",2001,4751.11736117519,3755512,10.438,6.5,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",1998,3809.61970603457,3734337,12.072,7.7,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",1990,,4463423,14.844,11.3,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",1991,,4369319,14.416,11,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",1992,,4233676,14.04,10.6,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",1993,,4078937,13.718,10.1,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",2006,7406.34744829583,3765424,9.23,5.4,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",2007,8188.58984099064,3762786,9.251,5.3,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",2008,9028.86538080467,3754271,9.276,5.2,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",2009,9030.46433192636,3735938,9.284,5.2,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",2010,9347.58351722124,3705472,9.256,5.1,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",2011,9976.47966210109,3661175,9.188,4.9,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",2012,10304.0164615688,3604972,9.087,4.8,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",2013,11016.5828511677,3542605,8.963,4.6,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",2005,6479.66019242022,3765331,9.255,5.5,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",2014,11433.1605263408,3482104,8.818,4.5,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",2003,5373.14265907237,3762173,9.608,5.9,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",2004,6200.62071114799,3764194,9.372,5.7,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",2016,12824.0361342552,3386267,8.477,4.3,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",2017,13735.0785041602,3351527,8.293,4.2,"Europe & Central Asia","Upper middle income"
"BA","BIH","Bosnia and Herzegovina",2015,12013.9829179346,3429361,8.655,4.4,"Europe & Central Asia","Upper middle income"
"BB","BRB","Barbados",1992,8596.74179116126,262886,15.574,10.5,"Latin America & Caribbean","High income"
"BB","BRB","Barbados",2013,16909.5183800771,284296,11.067,9,"Latin America & Caribbean","High income"
"BB","BRB","Barbados",1991,9070.20720146535,261905,15.784,11,"Latin America & Caribbean","High income"
"BB","BRB","Barbados",1996,10250.5705569406,267049,14.672,9.5,"Latin America & Caribbean","High income"
"BB","BRB","Barbados",1993,8874.59657234708,263874,15.355,10.1,"Latin America & Caribbean","High income"
"BB","BRB","Barbados",1994,9370.9673361856,264893,15.126,9.8,"Latin America & Caribbean","High income"
"BB","BRB","Barbados",1995,9722.05810919243,265955,14.896,9.6,"Latin America & Caribbean","High income"
"BB","BRB","Barbados",2014,17200.5386050508,284825,10.916,8.8,"Latin America & Caribbean","High income"
"BB","BRB","Barbados",1997,10875.2577108682,268187,14.462,9.4,"Latin America & Caribbean","High income"
"BB","BRB","Barbados",1998,11360.352418755,269336,14.27,9.4,"Latin America & Caribbean","High income"
"BB","BRB","Barbados",1999,11514.2611763394,270451,14.095,9.4,"Latin America & Caribbean","High income"
"BB","BRB","Barbados",2004,13372.2444563335,275284,13.274,9.9,"Latin America & Caribbean","High income"
"BB","BRB","Barbados",2005,14283.0062825093,276323,13.069,10,"Latin America & Caribbean","High income"
"BB","BRB","Barbados",2006,15484.7176051269,277477,12.837,10,"Latin America & Caribbean","High income"
"BB","BRB","Barbados",2007,16110.2066246965,278700,12.581,10,"Latin America & Caribbean","High income"
"BB","BRB","Barbados",2008,16370.6172882289,279946,12.308,9.8,"Latin America & Caribbean","High income"
"BB","BRB","Barbados",2009,15774.814894369,281104,12.026,9.7,"Latin America & Caribbean","High income"
"BB","BRB","Barbados",2010,15942.746533594,282131,11.748,9.5,"Latin America & Caribbean","High income"
"BB","BRB","Barbados",2011,16333.1991160155,282987,11.489,9.3,"Latin America & Caribbean","High income"
"BB","BRB","Barbados",2012,16651.2935264519,283700,11.259,9.2,"Latin America & Caribbean","High income"
"BB","BRB","Barbados",2000,12247.6741209083,271515,13.934,9.5,"Latin America & Caribbean","High income"
"BB","BRB","Barbados",2001,12174.5916569723,272500,13.78,9.5,"Latin America & Caribbean","High income"
"BB","BRB","Barbados",2002,12424.1115645136,273425,13.624,9.6,"Latin America & Caribbean","High income"
"BB","BRB","Barbados",2003,12885.7149716871,274329,13.457,9.7,"Latin America & Caribbean","High income"
"BB","BRB","Barbados",2017,18526.008560408,286233,10.683,8.1,"Latin America & Caribbean","High income"
"BB","BRB","Barbados",1990,9164.71322349201,260936,15.988,11.7,"Latin America & Caribbean","High income"
"BB","BRB","Barbados",2015,17510.9760071399,285324,10.806,8.6,"Latin America & Caribbean","High income"
"BB","BRB","Barbados",2016,18027.9583098538,285796,10.732,8.3,"Latin America & Caribbean","High income"
"BD","BGD","Bangladesh",1991,899.142123466813,105599127,34.183,61.8,"South Asia","Lower middle income"
"BD","BGD","Bangladesh",1990,860.210510026127,103171956,35.099,64.1,"South Asia","Lower middle income"
"BD","BGD","Bangladesh",1995,1085.34990427125,115169930,30.897,52.2,"South Asia","Lower middle income"
"BD","BGD","Bangladesh",1992,948.27214688226,107983704,33.299,59.4,"South Asia","Lower middle income"
"BD","BGD","Bangladesh",1993,994.67373272117,110350639,32.454,57,"South Asia","Lower middle income"
"BD","BGD","Bangladesh",1994,1033.08694927246,112737683,31.653,54.6,"South Asia","Lower middle income"
"BD","BGD","Bangladesh",2012,2844.70256475036,151007807,20.245,24.5,"South Asia","Lower middle income"
"BD","BGD","Bangladesh",1996,1130.86005914757,117649932,30.181,50,"South Asia","Lower middle income"
"BD","BGD","Bangladesh",1997,1176.89572594069,120160564,29.493,47.9,"South Asia","Lower middle income"
"BD","BGD","Bangladesh",2011,2650.72993332452,149273778,20.657,25.9,"South Asia","Lower middle income"
"BD","BGD","Bangladesh",2003,1541.18592297321,134791603,25.439,37.7,"South Asia","Lower middle income"
"BD","BGD","Bangladesh",2004,1638.91616498592,136986432,24.742,36.2,"South Asia","Lower middle income"
"BD","BGD","Bangladesh",2005,1773.8885878377,139035505,24.053,34.8,"South Asia","Lower middle income"
"BD","BGD","Bangladesh",2006,1923.4175729538,140921167,23.384,33.4,"South Asia","Lower middle income"
"BD","BGD","Bangladesh",2007,2088.72093532393,142660376,22.747,31.9,"South Asia","Lower middle income"
"BD","BGD","Bangladesh",2008,2231.68946442953,144304167,22.153,30.4,"South Asia","Lower middle income"
"BD","BGD","Bangladesh",2009,2335.91871657039,145924797,21.605,28.9,"South Asia","Lower middle income"
"BD","BGD","Bangladesh",2010,2466.90294875237,147575430,21.107,27.4,"South Asia","Lower middle income"
